"","cl1","cl2","cl3","cl4"
"RRAGC",0.00448944831596161,0.00330888386088384,-0.00114942552805982,0.00239090050299165
"RRAGD",0.0172162321460901,0.00633373156543009,-0.00976717721643881,0.0040326019605474
"RRAS",0.0066366979037334,0.00592979443945153,0.00141533566427214,0.0020525394904636
"RRAS2",0.00245978474633328,-0.000565489221673077,0.00297661546121226,0.0059183027567902
"RREB1",-0.00136936953202549,-0.00147088566416837,0.00256894210927618,0.0038701528141885
"RRM1",-0.00253652503311352,-0.0101384489952334,-0.00796456131029982,0.0106230437226916
"RRN3",-0.00230267558080591,-0.000374267424566749,-0.000491358310642299,0.0115271388121105
"RRNAD1",-0.00463828812533577,0.000962930993650981,0.00116661942568845,-1.66564738175524e-05
"RRP12",-0.00597284034073431,-0.00415447909245594,-0.0105499777855876,0.0036908390019508
"RRP15",-0.00181742529338877,-0.00240577158104858,0.000381314670701041,0.00947133698709442
"RRP1B",-0.00318711622675369,-0.00274741514734382,-0.00455365842919929,0.00978917612411958
"RRP7A",-0.00416530141878727,-0.00829494415322046,-0.00777424218318018,0.00164541537379015
"RRP8",-0.00243971382039605,-0.00225837647933065,-0.00182411358603271,0.00119689260738967
"RRP9",-0.00733795893459285,-0.00563534643728634,-0.00617265588210076,0.00573894509793036
"RSAD1",-0.00100092964156723,0.001640125879817,-0.0027820016534357,-0.00184837824593277
"RSAD2",0.0213611163370503,-0.00650618077338712,-0.016700178855879,0.00291831660063129
"RSBN1",-0.00183421853984085,0.00254526758399307,0.00813014772112666,0.00751969176662223
"RSG1",-0.000617969055149708,-0.000122958177208566,0.00033977138894109,-2.06570413138492e-05
"RSL1D1",-0.00737229827582244,0.000212463230216696,-0.000300811262140737,0.00792721765946907
"RSL24D1",-0.000182734949320243,-0.00588403113242866,0.000620592792553795,0.00955291572949281
"RSPH6A",-0.00616170466505145,0.00329540902279775,-0.000910275741479312,-0.00184760469532136
"RSRC1",-0.00464429056928652,-0.00504777787587136,-0.00496883023636577,0.00727101413602514
"RSRC2",0.00157523289441349,-0.00511211996143856,0.000926109144821434,0.00622855533126672
"RSU1",-0.000503832292490036,0.00364491143714169,-0.00185266393586656,0.00861929139541899
"RTF1",-0.000180525248714,-0.00138459764792708,-0.000575924290211906,0.00628164603029564
"RTN1",0.0137828588643154,0.00552963613775665,-0.000232388905103383,2.66778064522989e-05
"RTN2",0.00693762500337464,-0.00168463569225346,-0.00244765942942545,-0.00113307009192081
"RTN3",-0.000546688168070644,0.0012733999376142,-0.0017746215520272,0.0042888267063892
"RTN4",0.000103359330408921,0.00575346422822007,0.00185912405642626,0.00522537747662469
"RTP4",0.00943770124463609,-0.00940738930411745,0.0057386309137899,-0.00433163931764242
"RUFY1",-0.000310494027059832,-0.00186165510358401,0.00124483157874864,0.00139507265707985
"RUFY3",0.00265764435363929,0.00568999157446136,-0.0022695859942041,0.00169259510799371
"RUNDC3A",-0.00555755889580077,0.00429513448279579,-0.00253188992848852,0.00124726610421714
"RUNDC3B",-0.00233184854975837,0.0109176265356221,0.00701082171758262,0.00147853763547296
"RUNX1",0.00632523649850189,0.00810569657147401,-0.000776944968729758,0.00165046541485316
"RUNX1T1",0.0149066832168892,0.0177564349101215,-0.00192259958428587,-0.00257161529629834
"RUNX2",0.0109111532728081,0.00596648694808004,-0.00328978933945271,0.00285649070292328
"RUNX3",0.0118902585488841,-0.00145072356705678,-0.00347800002779809,-0.000283746883507115
"RUSC2",0.00176666591055844,0.00746941241722626,-0.00911933438907588,-1.41925084758989e-05
"RUVBL1",-0.00357270602290089,-0.00427673405695052,-0.00337060477209158,0.0120688239106787
"RUVBL2",-0.00552416276286408,-0.00886272143767677,-0.00487079322012866,0.00352070788581405
"RWDD1",0.00107170025918277,0.00174672203942731,-0.0028498046256804,0.00679308506351919
"RWDD2A",0.00244203591897746,-0.00293973298106786,-0.000782494699007758,0.00335941990928563
"RWDD2B",0.00199258390126806,-0.00624716625825576,-0.00249085445828398,-0.00167950337607318
"RXRA",-0.00254535551766886,0.00521358413917635,0.00318048648182708,0.00111005516886904
"RXRB",-0.00121478771087123,0.00117110391641959,0.00127666248993862,0.00243682044172487
"RXRG",-0.00219133315674038,0.00429329964298053,0.000323374159919951,0.000846451305710765
"RYBP",0.00290335799510221,0.000716248470336596,0.00727300562487561,0.00591088441233091
"RYK",-0.00132870575935679,0.00354920575591025,-0.00230075659757776,0.00829809709794974
"RYR1",0.00311233570811258,-0.0022407255415776,-0.00392334418445094,-0.00332423224204745
"RYR2",0.00131884829176454,0.00578541849369728,-0.00195522717540519,-0.00407136629273808
"S100A1",-0.0020700773709572,0.00393078276407977,-0.00454049531859393,-0.00193955934077148
"S100A10",0.00103303946774436,-0.00154094160620215,0.000332625754466139,0.00363289644877455
"S100A11",0.00231770270049003,-0.00367541277167388,-0.00309149507151673,0.00537838634508983
"S100A13",0.0105598198921909,-0.00831314105419202,0.00158784561798628,-0.00235872848179465
"S100A14",0.00256617964457232,-0.0202114809879253,0.00213485053534338,0.00154908143670806
"S100A2",0.00446665901296593,-0.00566251268053536,-0.0184776163536237,0.00616001916356544
"S100A3",0.00696276689055412,0.00117016052125218,-0.00604379364173998,0.00124234656198257
"S100A4",0.019410562324713,0.00571458611387128,-0.0120596211394457,0.00251837510816035
"S100A6",0.00207622839285969,-0.00571833878172231,0.00356779785752318,0.000753760684365246
"S100A8",0.0369579958853969,-0.0118983800247189,-0.012413804296643,0.00714564032482221
"S100A9",0.0205312762187848,-0.0103908380580157,-0.00894453066220484,0.00829995789208147
"S100P",-0.00102551669702143,-0.0160397630406667,0.0168499665241954,0.000710520985002096
"S100PBP",0.00188239288982048,0.0010996388895358,0.0011740531668426,0.00304438080424019
"S1PR1",0.0159705347577831,0.0115074998819722,-0.000518918429176402,0.00132698581265587
"S1PR4",0.00330243176577619,-0.000105750638039183,0.000666998623168285,-0.00322548693068004
"SACM1L",-0.000617220703418448,-0.000177127616815952,0.00335419848942802,0.00691278460919348
"SACS",0.00844032011459147,-0.00656955603747117,-0.0125077837878277,0.00411403192358721
"SAE1",-0.000687584981064755,-0.00198663428307769,-0.00322383069020328,0.00827554814715603
"SAFB",-0.00284363866212997,0.00178722891233308,-0.00399420989766342,0.00287275502151548
"SAFB2",-0.000451738088374709,-0.00363733184299559,-0.00198264971295988,0.00213957289885182
"SALL1",-0.000132455739678599,0.00712298141864765,0.0113851303536101,0.00100008759721583
"SALL2",0.00746924776162377,0.0117681023405525,-0.00240113682741243,-0.00252056192928647
"SAMD14",0.00314704937266121,-0.000295148857894686,0.00247836810919815,-0.00104571284365249
"SAMD4A",0.0144840038029241,0.00639441340251965,-0.00412208405806821,0.00220211945902429
"SAMD4B",-0.0045865034262843,0.0096266807353845,-0.00163300168272985,-0.00309581934981031
"SAMD9",0.0158116992447135,-0.012594326148584,-0.000239322143247972,-0.00311787548861703
"SAMHD1",0.0103858215229319,0.000578622718707888,-0.011755435479381,-0.00164369336422833
"SAMM50",0.000162264956890086,-0.006288398399244,0.00591080285827903,0.0029979122135835
"SAMSN1",0.0273550088911156,-0.00465705624021427,0.00091366643195236,0.00483227841818689
"SAP18",-0.00516674577009191,0.00521354942262165,-0.00216669658574791,0.00740836157670037
"SAP30",0.0034688826201725,-0.0115092103479744,-0.000335635851097468,0.011888020306669
"SAP30BP",0.00187638948427323,-0.00148339516267672,-0.00219685499693249,0.00267201337347918
"SAP30L",-0.0012163733867178,-0.00280389271488548,-0.000390072522968335,0.00550097116601459
"SAR1A",0.00345537717076683,-0.00401096526933611,-0.00107507457934215,0.00350915480965697
"SAR1B",0.00222849678782161,-0.0107047577678093,0.00408505825063668,0.00548571897252577
"SARDH",-0.00459134358451055,0.00167486384696433,-0.00292100365849641,0.000521168171889697
"SARM1",-0.00333905205111653,0.00189128096379701,0.000147459912975856,0.000476196529080735
"SARS2",-0.0026522115207873,-0.00595444046240825,-0.00229512056732375,0.00162696871724512
"SART3",-0.00177143715913017,-0.00249257039072406,-0.00314937377605372,0.00435131974837424
"SASH1",0.0057622917872466,2.91579402041859e-05,0.00163624179089201,0.00285412109045447
"SASH3",0.0137016983862726,-0.000717679611023362,0.0022348398622592,-0.00517055121391742
"SAT1",0.00385108204668662,-0.00474007666305444,-0.000182176295371321,0.00248176361494089
"SATB1",-0.00485174706771779,0.0204282126013072,0.00957751835502003,-0.00166134825621372
"SATB2",-0.0205484537094883,0.026245637201804,0.0216563995159896,0.0140650801009189
"SAV1",0.00530050403462424,-0.00223336408450338,-0.00649485965499504,0.00209064981016627
"SBF1",-0.00192341499725661,-0.00330865428675526,4.60281778785875e-05,0.00167253805712399
"SBNO1",-0.00337910558427547,0.00304683545793515,0.00191047854396167,0.0023043902468127
"SBNO2",0.00261415428007024,-0.00864227084068738,0.00104235494838793,-0.000922084125118519
"SC5DL",-0.0015519912026851,-0.00218974968425683,0.000528463402514033,0.00925738044898851
"SCAF11",-0.00225359775042636,-0.000307233659221676,0.000527449835356133,0.00770274315716428
"SCAF4",-0.0036523183607894,-0.00365115083736347,-0.000529563248682753,0.00715696201256448
"SCAMP1",-0.000472072911026289,-0.00233756519530445,0.00280111230985214,0.00254975349122428
"SCAMP2",0.00290172716027539,-0.00651382035100484,0.00513548849742085,-0.000173317312230583
"SCAMP3",0.000291477142820272,-0.00380810612693481,0.00221928110773031,0.00395474826760135
"SCAMP4",-0.00202716246839633,0.00163525925556485,-0.00281412502890409,0.00540729836875474
"SCAMP5",-0.00354478077005166,0.00662891256627371,0.000427260284831681,0.00251530500240075
"SCAND1",-0.00844468852368703,0.00758603232648439,-0.00545113916939483,0.00505226051245073
"SCAP",-0.00741713793696919,0.00621949938024967,0.00350769772287089,0.0035604942843804
"SCAPER",-0.00202237431869931,0.00536315076199262,0.00469059522232301,0.00298121228969505
"SCARA3",0.00141526377243444,0.0048416067696159,-0.00106123762159123,-0.000343339273384913
"SCARB1",-0.00899764844239689,0.0024721727959075,-0.000625459794749457,0.00983818398809042
"SCARB2",0.00420579335302245,0.00391134094612725,0.00590828816609569,0.00557582500558092
"SCARF1",0.00494833524904473,-0.000401341246195877,-0.00205031295228675,-0.00248756321175851
"SCD",-0.00650503433517834,0.000393629539784041,-0.00505968575308169,0.0145659929534996
"SCD5",0.00181252038608208,0.00743519542375319,-0.00496280985582849,0.000456401774853807
"SCEL",0.00984834173211778,-0.00642582966515944,-0.00120381751415771,-0.000964127335460451
"SCFD1",0.00298443708623307,-0.00679002034858848,0.00450228430483692,0.00500956598143485
"SCG2",0.0146244808640885,0.00749133125185813,-0.00370007977888928,-0.00240882797494851
"SCG5",0.0141906650672829,-0.00808175477196259,0.0133924744897113,-0.00791827134020996
"SCGB1A1",-0.0041693972017483,-0.00269461695846291,0.00268683444202124,0.00209095748357469
"SCGN",0.000577808959826489,0.00710226334900498,0.000716306216984139,-0.00732491288004446
"SCIN",-0.000235354960612669,-0.00273985459508211,0.00694572786185855,-0.0016127835512844
"SCLY",-0.00252004319603024,-0.00282990902717008,-0.00487609184873684,0.00429384054151957
"SCMH1",-0.00544677127732189,-0.00119005897929249,0.0042015694084045,-0.00139665559138685
"SCML1",-0.00926827727457654,0.0107070911622733,-0.00619193328343584,0.0130145100947212
"SCN10A",-0.00404630003163491,0.00284264537886822,-0.00102947362977548,-0.00258033982824458
"SCN3B",-0.000844745436043567,0.0051802455881183,-0.00520580795981375,-0.00212460027523632
"SCN4A",-0.00249375285186573,0.0021538752776459,-0.00210964610585698,-0.00467652397201347
"SCN5A",-0.00138908056833154,0.00498563058169165,-0.00266393590773109,-0.00441872628605372
"SCN8A",-0.00271961606271768,0.00315395842134373,-0.00220450898715324,0.00398698224924752
"SCNM1",-0.00259497074481495,0.0010455896613131,-0.00473837400006931,0.00256647722048394
"SCNN1A",-0.00774562218310524,-0.00748517993926469,0.0291937122120424,-0.00477320221897697
"SCNN1B",-0.00521736722196082,0.0137411978681731,0.013979587051135,-0.00745103111827635
"SCNN1D",-0.000538569069248772,0.000427761395133573,-0.00605419134646812,-0.00524464820309194
"SCO2",0.00489375559111298,-0.0159915675964579,-0.00118449752363173,0.000753619334265388
"SCP2",0.00089710616266402,-0.00139719220878249,0.00756312708093485,0.00401119167454462
"SCPEP1",0.0121400590638484,0.00462646969898014,-0.00748672441427749,0.00301418312356112
"SCRG1",0.00350510978672044,0.013132076604775,-0.00265429127740779,-0.0045672225103964
"SCRIB",-0.00887211055480572,0.00299403254713782,-0.00645071753538093,0.00741158472179883
"SCRN1",0.00426202282306074,0.0196177697475734,-0.0124436492248113,0.00903912094374669
"SCRN3",-0.00103997498982963,0.000359640555066664,0.00157789476858706,0.00411724675284365
"SCTR",-0.000275543728571631,0.00246122169688985,-0.0039450742760989,-0.0041817724948727
"SCUBE2",0.0106622962807567,0.0205450529780472,0.00980672384702735,-0.00439046344287989
"SCYL2",0.000627049639839028,-0.00485080425886032,0.00621183359836814,0.00436360765000923
"SCYL3",-0.000304530145118722,-0.00299512351246872,0.00184366899700023,0.00428916412716854
"SDAD1",-0.000758459406685605,-0.00291067581684385,-0.000782098982245308,0.00357001697041421
"SDC1",-0.00286577589285789,-0.00460414856794035,0.00603741895618304,0.0064739754715457
"SDC2",0.0291571173232415,0.0144177917062358,0.000325555559613622,0.00782510308100964
"SDC3",0.00914935327905762,-0.000667787065979249,-0.00444538517558593,0.000234745125382498
"SDC4",-0.00542049746078353,0.0109029974552453,-0.00151000952639916,0.00634587489910486
"SDCBP",0.0039833515062415,-0.00195051799072186,0.00354205893663913,0.00361023164711705
"SDCCAG3",-0.00157458208955736,-0.00387133162903529,-0.00545281101073672,0.00713594704473726
"SDF2",0.00171988182482489,0.00290277707949758,0.00469087122010244,0.00572515324809698
"SDF2L1",0.00289613547747167,-0.013124223990219,-0.00122592468145038,0.0027183320328543
"SDF4",0.000345563002924416,-0.00422332928340644,0.00140081259315554,0.00181149950424321
"SDHAF1",-0.00294862787602238,-0.000966629908201153,5.97521494512764e-05,-0.000153702728357749
"SDHB",0.00131684407848975,-0.0104073282899232,0.00344697446597722,0.00758421733472653
"SDK2",-0.00202511730436598,0.0010459173315233,-0.00113693022155251,-0.00214711784830778
"SDPR",0.00878206417627147,0.0116048365214836,0.0049301116353919,0.00271959982397339
"SDR39U1",-0.00111822424900023,-0.00332966982287561,-0.00197067627287391,0.000321628496845338
"SDS",0.0167344865156633,-0.00671776660107421,-0.00217459414979743,0.00354872475638265
"SEC11A",0.00457681657345047,-0.00713227788634673,-2.76553535204848e-06,0.00445443712065855
"SEC14L1",0.0110891264018281,0.000269029992774057,-0.000367909004255385,0.0024567496501035
"SEC14L2",0.00189878603919532,-0.00502604963155893,-0.00541694469456948,0.00030442294203549
"SEC16A",-0.000375520328729735,-0.00730236630179869,0.00362649923689056,0.00141511943084519
"SEC22B",0.0025991653432783,-0.00706597864446464,0.00363298118760787,0.00241226407530228
"SEC23A",0.00625650110117052,0.00382587645204262,0.00169283539126633,0.0113106413564195
"SEC23B",-0.00145825657956946,-0.00487600696006903,0.00272530511823099,0.00782883645308025
"SEC23IP",-0.000252048846694989,-0.00439838246937063,0.00228568754170471,0.00523748192279762
"SEC24A",0.00298454985309185,-0.00370569035476398,0.00438356294456839,0.00447511647069019
"SEC24B",0.00167119440294471,0.000745989855714568,0.00429538241955405,0.00847513315771406
"SEC24C",-0.000579629967067224,-0.00475027706445216,-0.00275576344142714,0.00357622409038981
"SEC24D",0.0107770348650633,-0.00783399061787725,0.00738439209772502,0.00693089771547745
"SEC31A",0.00369000161233772,0.00279256778952717,0.0065248748670066,0.00339862361114978
"SEC31B",0.000445146946449759,-0.00363265088877727,0.000929168500449854,-0.0105557405005375
"SEC61A1",-0.000374159273656595,-0.00589204428699103,0.00319163514972499,0.00156496546784285
"SEC61A2",-0.000419234017494247,-0.000965210387678313,-0.00525074284393166,-2.65233289590137e-05
"SEC61B",0.00204715769005391,-0.00574331673910466,0.00290497004181285,0.00674444915124316
"SEC61G",0.00269932446028505,-0.00703317708047625,-0.00183214001095656,0.00702203062387036
"SEC62",0.00359189741555209,-0.00102745161652406,0.00295723525398145,0.00722657416067078
"SEC63",-0.00340970112302331,0.00885747283072255,0.00368656671230237,0.0074703723744157
"SECISBP2",-0.00645868952242544,0.00452316196180192,0.00597522480118555,0.00390926746415434
"SECISBP2L",0.00278817715556124,0.00311754852759489,0.00196167898708169,0.00042522264664051
"SECTM1",0.0169372931320385,-0.0139878096086099,-0.00587210970891762,-0.00276776186234613
"SEH1L",-0.0012823927141137,-0.0106602687048022,-0.000877714094438363,0.00851835063212382
"SEL1L",0.00423329412766468,0.000181914489608205,0.00943130671010205,0.000281544846070058
"SEL1L3",-0.0046860200625549,-0.000230785052295023,0.010384690952174,0.00156085827910761
"SELENBP1",-0.020091249585774,0.0125042532943902,0.0459378029282191,0.00319672020928309
"SELL",0.016735572851806,-0.00251246957942945,0.00159944429758349,-0.00210072237209143
"SELP",0.007601759831425,0.0102645142133817,0.000971631884602255,-0.00069648071871817
"SELPLG",0.0126645938406376,-0.00608665171484843,-0.00118599987333446,-0.00264649849606155
"SELRC1",-0.00623181229317961,-0.000954047695702352,0.000725623077111721,0.00363616930327357
"SEMA3A",0.0037425765529909,0.0141670706449509,-0.0124854657360269,0.0100930789955906
"SEMA3B",-0.00331510162083778,0.00123886156051246,0.00341082844358632,-0.00990678616436664
"SEMA3C",-0.00880855136322487,0.0213834536900425,0.0209082374332896,0.00735682205229751
"SEMA3F",-0.00497032826790344,0.00143771448260806,-0.00118460615567505,-0.00244448154275834
"SEMA4A",0.00215764455918639,0.00066300637077865,0.00315558808457848,-0.00341918318353617
"SEMA4D",0.00133050230901412,0.00109030092459709,-0.000277681130515089,0.00191519155214941
"SEMA4F",-0.000628186839539287,-0.0010000946483695,-0.00205348604999076,0.00178140210853692
"SEMA4G",-0.00579682856084724,-0.00118307998492314,0.0096434968629952,-0.00356110863859742
"SEMA6B",0.00093201426502505,-0.00104090700318689,-0.000950020212653355,-0.00126967173317341
"SEMA6C",-0.00410038701775701,0.00637063935720692,-0.00185093303793461,-0.00493430373906908
"SEMA6D",-0.00442804871952546,0.0142176132237822,0.0145346763673036,0.000802786444301869
"SEMA7A",0.00515830777688069,0.00236693926613709,-0.00157689462422012,-0.00157350725195377
"SEMG1",0.00484366402353621,-0.0360628869905949,0.00312936091639085,-0.00754075246781362
"SENP2",-0.0012602112265297,-0.00208606591044875,0.0015765081739811,0.00559598913970775
"SENP5",-0.00228149357360005,0.00444770260227929,-0.0022606445282758,0.00392442243778081
"SENP6",-0.000631307071575811,0.00438681212129509,-1.25909411946339e-05,0.00820058182126239
"SENP7",0.00327545892022194,0.00415248310717533,0.00139580613558468,-0.00123014421390699
"SEPHS1",-0.00580881644216523,0.00650015211491299,-0.00295041502052276,0.00981278610404844
"SEPHS2",-0.00631741949673468,0.00667584868235394,0.00608005794542971,0.00649537620837936
"SEPT10",0.00111660898327932,0.0048303152690457,-0.00140730410459175,0.0087850836409316
"SEPT11",0.00380418614654504,-0.0015402523195969,0.00304442301455503,0.0051655020407234
"SEPT2",0.000720827254402715,0.00189105461141991,0.00131310883864728,0.00189861769883786
"SEPT4",0.0117063979009636,0.00820102369697336,-0.000961088501441273,-0.00121841169899617
"SEPT6",0.0162401989983384,0.00257759478155596,-0.002721686885057,-0.000776764102941333
"SEPT7",0.000460583484866367,0.00667528175690655,-0.00229878750822081,0.00674531275053312
"SEPT9",-0.00105229037980319,-5.86127686907211e-06,-0.00121152314595083,0.00190340349805837
"SERGEF",-0.00147114008758562,-0.000643019742668554,-0.000107735930096286,-0.000626936360945151
"SERINC1",0.00722407326718193,0.00580386762696909,0.00326034629038871,0.0053821634013499
"SERINC3",-0.00244913081066644,0.0136196761251721,0.00201561159390045,0.00689284270087687
"SERP1",0.000996543758446073,-0.00561754412554764,0.0051257281000596,0.00467140422021387
"SERPINA1",0.00872696462211818,-0.0228656382993298,0.0333021983010635,-0.00922303181440212
"SERPINA10",-0.00986823753344565,0.0128509066336211,-0.00426603524447023,-0.00206281374995788
"SERPINA3",0.0155219126831983,-0.00182380541918751,0.00536868851189514,-0.0174132174700928
"SERPINA5",0.00236328002710984,0.00421589186464122,-0.00207120579304719,-0.00167150104798592
"SERPINA6",-0.0113423237445137,0.0129406888418112,0.00769039046982252,0.00306891052370696
"SERPINA7",-0.00624700646392801,0.00817361207651775,-0.000306792317738314,0.00316774738963268
"SERPINB1",0.00554628547582682,-0.0214086028478937,0.00626516123371963,0.00165183369352824
"SERPINB2",0.0121276934820785,-0.0128340631536438,-0.0153997369361793,0.00119181385556614
"SERPINB6",0.00493081410714656,-0.0135182291088582,0.00866168607736075,-0.000812882136876002
"SERPINB8",0.00738021457452429,-0.0113091579492469,-0.000689007502347592,-0.00113757564409278
"SERPINC1",-0.00350157406860958,0.00327939648213795,-0.00461595400564454,-0.00269862354654368
"SERPIND1",-0.00721550406783654,0.00726630126176978,-0.00786489660722136,0.00565841090811143
"SERPINE1",0.0241105606695589,0.00333425167284655,-0.0133452151707842,0.00786292075650111
"SERPINE2",-0.000140412129009693,0.0227930183204345,0.000535585451657495,0.00570081278186243
"SERPINF1",0.0293673193112654,0.0121449966301014,-0.0034376137993934,0.00306213841909684
"SERPINF2",-0.00464366628939689,0.00411946700329766,-0.00250436629549983,-0.00224600830712046
"SERPING1",0.0325345282273772,0.00743788380726623,-0.00870110508156344,0.00321863749549657
"SERTAD2",0.00427575546644647,0.000956669478813987,-0.00197559622258347,0.0057835326152477
"SERTAD3",0.0026010199795721,-0.000260748974947714,0.00200249996495019,0.00147939533878801
"SET",-0.00208146844900362,-0.00329450244972493,-0.00119754827999206,0.00669237250962866
"SETBP1",0.0146334536198196,0.00887589743509587,0.00823497517676188,-0.00664001114973329
"SETD1A",-0.00538352341292118,-0.000734028056771602,-0.00414337952800851,-0.00274120122604527
"SETD2",-0.00251474379708237,7.81505220288257e-05,0.00131047477104096,0.00209422851969463
"SETD3",-0.00105873625812407,-0.00507968660338152,0.00167990576706496,0.00309381706587693
"SETD4",-0.000112286099722853,-0.00750179236939113,-0.00126765329656865,-1.85871767573768e-05
"SETD8",-0.00232006805610517,-0.00688606552211847,-0.00141136404267654,0.00125348792953924
"SETDB1",-0.0035288438708359,0.00121547569716488,0.000454463588618059,0.00114993451931554
"SETMAR",-0.00244797404679958,0.00298273448296212,0.0022588914733582,0.00230357275128125
"SETX",0.00345812710584895,-0.00166750492928934,0.00155522139426572,0.0031314961784353
"SEZ6L",-0.00201261109763447,0.00285600032794558,-0.00117311251579224,-0.000400686267773895
"SF1",-0.000224316603680276,-0.00431475299556991,-0.000660886297727037,0.00490385763490734
"SF3A1",0.00194655779440593,-0.0060906229200681,0.000999288097653859,0.00283906500492725
"SF3B1",-0.00119013876543457,3.42850860428947e-05,-0.00132524201868289,0.00411751456276198
"SF3B2",-0.00178238902499123,-0.00501142377524526,-0.00488213082495773,0.00174550580909982
"SF3B3",-0.00599153981650227,-0.00048064078990937,-0.00413526971052741,0.0064873588776306
"SF3B4",-0.00125532593614383,0.000418218565391262,-0.00156464261179541,0.00579774208999776
"SF3B5",-4.40037246790941e-05,-0.00788218659489112,0.00220094768739915,0.0046250787190184
"SFI1",-0.00554821755207145,-0.00391301796785531,-0.0037013737617868,-0.00213811321465105
"SFMBT1",-0.00110591001972814,-0.00202069157252569,-0.00272019153915024,0.00304366534135325
"SFN",0.00183197184863616,-0.0110933949667028,-0.00743389371729063,-7.75537097868196e-05
"SFPQ",-0.00204107839584146,-0.00323545052384895,9.97557411182075e-05,0.00899865097347447
"SFRP1",0.012222769853473,0.017576987080996,-0.000132551975605375,-0.0105141104612249
"SFSWAP",-0.00458335927635084,-0.000192533110086085,-0.00311706748191609,-0.000433945246832471
"SFT2D2",0.00158845718911343,-0.00379036326081156,-0.00146090825335502,0.00203417972857297
"SFTPB",-0.00304764285763865,-0.00476808172360213,-0.00439245328212402,-0.00549900300334627
"SFXN1",-0.000754910463146406,-0.0150475574141977,-0.00586089733628312,0.00557159342222321
"SFXN3",0.00255055721087359,0.00117421171615864,-0.00878285250673974,0.00122818528922439
"SGCD",0.0122937186200715,0.0111662223949369,-0.000517276504188274,0.0048183105410791
"SGCE",0.0231886667057399,0.0147994579429859,0.00544596526602838,0.00172040214084215
"SGK1",0.0195685463935629,-0.00482154009582657,0.00045064720618409,-0.00205272607159959
"SGK2",-0.0114686642284953,0.0136367745138001,0.00820044309839043,0.00203956291051912
"SGK3",-0.00134632916876864,0.00239592008536978,0.00346769479600668,0.00236816014811252
"SGPL1",0.00491764507720703,-0.000645470783487423,0.00135555087585003,0.00426182094225328
"SGSH",-0.00176071871429083,0.00235127266627586,0.00289845637802184,0.000398320626269018
"SGSM2",0.00357765510397725,-0.0038161652494689,-0.00106712070586505,-0.00452953468542097
"SGSM3",-0.000928856014222478,-0.00800686729735265,0.00807820700137507,-0.00398750687625605
"SGTA",-0.00455878874866846,-0.00848230477253142,-0.0057066694167708,0.00184952934262045
"SH2B1",-0.00146518972418696,0.00191702665479543,0.00221985595836359,-6.45601555004561e-05
"SH2B2",-0.00396201399403232,0.00262683214244907,-0.00505911990541776,-0.000486599959253097
"SH2D1A",0.00795081708534905,-0.00190540480311,-0.00308915935869895,0.00117339090055998
"SH2D2A",-0.00153895191187581,-0.00294197900870862,-0.00689600328630677,0.00188545335380376
"SH2D3A",-0.00375755362007675,-0.00669730235388207,-0.00125318655185424,0.000426322451888173
"SH2D4A",-0.0028822445434045,-0.00960042582201103,0.00163987399974128,-0.00358976095342913
"SH3BGR",0.000262584353099248,0.00380554460939156,-0.00207544032156047,-0.00350073429770535
"SH3BGRL3",0.00466071818858417,-0.0108895149910871,0.00809058306455496,0.000790297975605973
"SH3BP1",-0.00297904558748509,-0.00267314103598531,0.00306106487818849,-0.000949909879789343
"SH3BP2",-0.00239071534353675,-0.00429538668083347,-0.00040987495205602,-0.00133137577270704
"SH3BP4",-0.00501154355788576,0.00341013421535026,0.00218379156065194,0.00433604326708797
"SH3BP5",0.0153878450055726,-0.000471298743015393,0.000751794585017421,0.00238508962634138
"SH3D21",-0.00107588678734082,-0.00102611132106877,-0.00305830916035399,-0.0037444368914613
"SH3GL1",-0.00114718970894023,-0.00012997658947327,-0.00281141217716673,0.00342642785219799
"SH3GL3",-0.0011632620744171,0.00318131970475824,-0.00221049510947684,-0.000639959716909684
"SH3GLB1",0.00447765005190085,-0.0066390958697534,0.00658676006664901,0.00475634126707436
"SH3GLB2",-0.00114643739171578,-0.00591008441175892,0.00195892227360375,0.00034334189644949
"SH3PXD2A",0.003422332505757,0.00498782713591028,0.00406453240363548,0.000149141382376845
"SH3TC2",-0.00620101030492394,0.00294922319083221,-0.00443726162415444,-0.000231333481675295
"SH3YL1",-0.010461631449874,0.00303462548540712,0.00567270152668236,0.00580918592932589
"SHANK2",-0.014166798434313,0.0196712638857106,0.00647736475185637,0.00342146790296453
"SHARPIN",-0.00593613790509742,0.00352030239398626,-0.00507801256629778,-5.24929698580708e-05
"SHB",-0.00313240703611857,-0.00841481405382339,0.000738373893243969,0.00349879703140753
"SHC1",0.00421158795906407,0.00240573014340328,-0.000335305570488031,0.00259929974242574
"SHCBP1",-0.00244463167121208,-0.00895721422219669,-0.00368980927762154,0.0125439132834246
"SHH",-0.010508573908084,0.00886545821123602,0.00447521155907185,-0.00270478973230601
"SHMT1",-0.00224745198745764,-0.00762686182514123,0.00191380279369102,-0.00238772582711097
"SHMT2",-0.00408543605317015,-0.0123070513995429,-0.0075065687138014,0.00436180655329378
"SHOC2",0.00368288116674529,-0.00236497086766262,0.000982319801471463,0.00596793597785655
"SHOX2",0.00294675869861279,0.00178888974855787,0.00254721191617182,-0.000827517592979689
"SHPK",0.000126406978960052,-0.00916713205217291,-0.000502218383773757,-0.003301649837702
